data,temperatura,quantidade_vendida
2024-10-06,26.1,8
2024-10-07,30.2,16
2024-10-07,34.3,29
2024-10-07,26.4,4
2024-10-07,35.6,19
2024-10-07,38.1,16
2024-10-07,23.4,6
2024-10-07,38.0,26
2024-10-07,38.6,36
2024-10-07,34.2,19
2024-10-07,33.3,16
2024-10-08,24.6,12
2024-10-08,36.0,12
2024-10-08,26.7,6
2024-10-08,27.9,6
2024-10-08,21.8,0
2024-10-08,33.6,21
2024-10-08,23.4,11
2024-10-08,21.9,6
2024-10-08,39.9,20
2024-10-08,36.8,28
2024-10-09,25.1,7
2024-10-09,22.2,4
2024-10-09,26.9,8
2024-10-09,38.3,20
2024-10-09,20.9,0
2024-10-09,36.2,14
2024-10-09,24.8,11
2024-10-09,35.3,17
2024-10-09,38.1,19
2024-10-09,35.5,13
2024-10-10,29.4,7
2024-10-10,33.8,18
2024-10-10,26.0,9
2024-10-10,21.7,15
2024-10-10,34.8,18
2024-10-10,33.0,26
2024-10-10,25.6,7
2024-10-10,24.7,14
2024-10-10,27.2,14
2024-10-10,30.6,17
2024-10-11,24.5,0
2024-10-11,22.6,7
2024-10-11,39.6,18
2024-10-11,29.8,17
2024-10-11,38.6,23
2024-10-11,30.9,17
2024-10-11,39.3,22
2024-10-11,35.6,11
2024-10-11,29.7,14
2024-10-11,21.1,8
2024-10-12,38.5,28
2024-10-12,31.3,19
2024-10-12,32.1,18
2024-10-12,32.1,7
2024-10-12,26.3,11
2024-10-12,20.2,10
2024-10-12,30.3,16
2024-10-12,32.9,14
2024-10-12,26.2,16
2024-10-12,23.3,3
2024-10-13,23.3,3
2024-10-13,24.2,7
2024-10-13,37.9,19
2024-10-13,28.7,12
2024-10-13,27.0,8
2024-10-13,37.2,21
2024-10-13,37.4,20
2024-10-13,39.1,30
2024-10-13,39.9,22
2024-10-13,34.5,28
2024-10-14,31.8,16
2024-10-14,22.3,8
2024-10-14,28.8,15
2024-10-14,20.3,3
2024-10-14,30.3,16
2024-10-14,22.0,3
2024-10-14,24.7,12
2024-10-14,28.3,17
2024-10-14,38.8,21
2024-10-14,38.1,20
2024-10-15,35.2,20
2024-10-15,32.3,12
2024-10-15,21.0,6
2024-10-15,25.1,10
2024-10-15,29.2,15
2024-10-15,31.5,14
2024-10-15,33.5,16
2024-10-15,20.7,5
2024-10-15,22.9,5
2024-10-15,21.3,7
2024-10-16,20.1,3
2024-10-16,29.6,5
2024-10-16,28.6,13
2024-10-16,34.7,10
2024-10-16,26.0,15
2024-10-16,32.0,17
2024-10-16,22.0,16
2024-10-16,22.7,5
2024-10-16,20.6,6
2024-10-16,34.8,14
2024-10-17,29.4,10
2024-10-17,31.6,20
2024-10-17,31.0,19
2024-10-17,33.6,10
2024-10-17,38.0,23
2024-10-17,37.9,29
2024-10-17,31.6,21
2024-10-17,31.5,24
2024-10-17,24.4,17
2024-10-17,24.2,10
2024-10-18,33.0,18
2024-10-18,38.3,26
2024-10-18,24.9,0
2024-10-18,28.9,8
2024-10-18,30.3,20
2024-10-18,37.8,16
2024-10-18,31.7,19
2024-10-18,32.2,16
2024-10-18,26.4,10
2024-10-18,39.9,20
2024-10-19,21.5,5
2024-10-19,29.1,20
2024-10-19,30.2,16
2024-10-19,24.0,5
2024-10-19,23.1,2
2024-10-19,24.6,19
2024-10-19,21.7,1
2024-10-19,24.8,12
2024-10-19,26.4,11
2024-10-19,33.5,15
2024-10-20,21.9,16
2024-10-20,20.9,13
2024-10-20,24.1,11
2024-10-20,25.1,10
2024-10-20,26.0,14
2024-10-20,34.7,25
2024-10-20,27.4,7
2024-10-20,32.1,16
2024-10-20,32.4,8
2024-10-20,34.3,14
2024-10-21,34.1,19
2024-10-21,20.7,9
2024-10-21,38.1,22
2024-10-21,35.0,24
2024-10-21,25.6,19
2024-10-21,26.5,9
2024-10-21,21.4,7
2024-10-21,23.7,3
2024-10-21,26.8,8
2024-10-21,33.4,21
2024-10-22,36.6,25
2024-10-22,21.4,0
2024-10-22,21.1,1
2024-10-22,31.2,22
2024-10-22,31.6,18
2024-10-22,24.7,10
2024-10-22,35.1,20
2024-10-22,29.8,8
2024-10-22,27.7,18
2024-10-22,27.3,7
2024-10-23,20.9,8
2024-10-23,26.4,9
2024-10-23,22.6,5
2024-10-23,29.5,18
2024-10-23,30.2,15
2024-10-23,37.7,24
2024-10-23,35.4,19
2024-10-23,23.6,4
2024-10-23,23.3,2
2024-10-23,38.1,28
2024-10-24,27.2,7
2024-10-24,20.9,4
2024-10-24,21.9,0
2024-10-24,27.0,9
2024-10-24,23.9,20
2024-10-24,29.1,5
2024-10-24,38.2,21
2024-10-24,30.9,11
2024-10-24,21.6,13
2024-10-24,21.4,4
2024-10-25,38.6,27
2024-10-25,23.2,12
2024-10-25,27.3,12
2024-10-25,24.1,1
2024-10-25,26.1,9
2024-10-25,24.6,6
2024-10-25,32.1,24
2024-10-25,24.5,15
2024-10-25,24.0,5
2024-10-25,20.0,17
2024-10-26,34.8,20
2024-10-26,31.0,11
2024-10-26,37.2,19
2024-10-26,33.9,18
2024-10-26,31.6,14
2024-10-26,28.8,12
2024-10-26,30.4,15
2024-10-26,26.5,5
2024-10-26,20.3,8
2024-10-26,36.8,20
2024-10-27,38.9,15
2024-10-27,26.3,26
2024-10-27,27.7,9
2024-10-27,33.2,17
2024-10-27,25.3,15
2024-10-27,32.3,6
2024-10-27,36.3,22
2024-10-27,25.2,14
2024-10-27,24.8,6
2024-10-27,29.2,18
2024-10-28,24.9,7
2024-10-28,28.7,28
2024-10-28,24.2,0
2024-10-28,24.8,13
2024-10-28,22.0,15
2024-10-28,29.6,20
2024-10-28,37.5,16
2024-10-28,31.4,15
2024-10-28,36.3,18
2024-10-28,38.2,26
2024-10-29,32.6,21
2024-10-29,21.9,3
2024-10-29,37.2,25
2024-10-29,20.3,0
2024-10-29,31.3,21
2024-10-29,21.9,5
2024-10-29,20.8,7
2024-10-29,24.4,19
2024-10-29,35.1,21
2024-10-29,21.8,10
2024-10-30,32.9,13
2024-10-30,26.2,10
2024-10-30,29.5,17
2024-10-30,35.1,23
2024-10-30,23.0,7
2024-10-30,37.7,18
2024-10-30,33.9,26
2024-10-30,23.8,10
2024-10-30,39.5,26
2024-10-30,22.2,8
2024-10-31,27.3,7
2024-10-31,33.5,6
2024-10-31,31.5,15
2024-10-31,27.3,10
2024-10-31,23.8,19
2024-10-31,26.9,18
2024-10-31,33.9,26
2024-10-31,38.6,32
2024-10-31,37.3,25
2024-10-31,27.4,10
2024-11-01,36.9,17
2024-11-01,21.7,5
2024-11-01,28.0,8
2024-11-01,27.6,8
2024-11-01,29.7,7
2024-11-01,20.5,0
2024-11-01,31.5,23
2024-11-01,25.3,10
2024-11-01,32.1,11
2024-11-01,36.6,17
2024-11-02,30.4,23
2024-11-02,38.1,22
2024-11-02,22.0,4
2024-11-02,26.0,4
2024-11-02,34.5,22
2024-11-02,21.0,11
2024-11-02,26.1,8
2024-11-02,23.2,5
2024-11-02,22.3,7
2024-11-02,23.6,11
2024-11-03,39.0,24
2024-11-03,38.9,21
2024-11-03,38.3,22
2024-11-03,28.9,7
2024-11-03,22.0,7
2024-11-03,26.2,0
2024-11-03,22.1,1
2024-11-03,34.7,10
2024-11-03,32.7,10
2024-11-03,20.8,7
2024-11-04,36.6,23
2024-11-04,31.1,17
2024-11-04,36.1,16
2024-11-04,33.5,18
2024-11-04,27.5,22
2024-11-04,20.8,7
2024-11-04,36.4,25
2024-11-04,33.0,22
2024-11-04,30.5,16
2024-11-04,29.0,8
2024-11-05,36.1,24
2024-11-05,29.8,19
2024-11-05,39.9,26
2024-11-05,32.1,6
2024-11-05,31.8,12
2024-11-05,30.5,19
2024-11-05,22.2,2
2024-11-05,27.2,15
2024-11-05,20.2,1
2024-11-05,32.9,15
2024-11-06,26.4,7
2024-11-06,39.9,21
2024-11-06,31.9,20
2024-11-06,35.9,23
2024-11-06,26.6,5
2024-11-06,21.9,7
2024-11-06,32.8,19
2024-11-06,33.8,15
2024-11-06,27.1,10
2024-11-06,22.4,1
2024-11-07,27.1,15
2024-11-07,25.6,12
2024-11-07,38.9,31
2024-11-07,37.5,18
2024-11-07,22.8,5
2024-11-07,39.7,22
2024-11-07,20.0,1
2024-11-07,37.8,27
2024-11-07,37.7,15
2024-11-07,27.0,15
2024-11-08,28.8,9
2024-11-08,25.2,14
2024-11-08,35.0,13
2024-11-08,23.3,12
2024-11-08,31.4,16
2024-11-08,23.0,8
2024-11-08,30.9,9
2024-11-08,34.9,25
2024-11-08,33.3,17
2024-11-08,29.6,6
2024-11-09,29.6,21
2024-11-09,35.1,8
2024-11-09,34.9,23
2024-11-09,37.6,23
2024-11-09,34.3,24
2024-11-09,34.6,17
2024-11-09,22.5,7
2024-11-09,22.2,6
2024-11-09,30.9,9
2024-11-09,28.4,10
2024-11-10,23.4,7
2024-11-10,28.6,9
2024-11-10,25.5,2
2024-11-10,20.6,3
2024-11-10,33.4,18
2024-11-10,30.6,18
2024-11-10,29.4,15
2024-11-10,28.3,12
2024-11-10,26.5,3
2024-11-10,20.5,1
2024-11-11,22.8,7
2024-11-11,39.7,23
2024-11-11,21.3,6
2024-11-11,36.4,16
2024-11-11,28.5,14
2024-11-11,38.0,22
2024-11-11,20.4,1
2024-11-11,26.9,10
2024-11-11,33.8,17
2024-11-11,33.1,15
2024-11-12,23.3,18
2024-11-12,27.3,15
2024-11-12,25.4,14
2024-11-12,39.7,29
2024-11-12,29.0,17
2024-11-12,38.9,27
2024-11-12,36.6,11
2024-11-12,39.7,18
2024-11-12,30.8,19
2024-11-12,24.8,3
2024-11-13,35.0,28
2024-11-13,37.3,25
2024-11-13,21.5,4
2024-11-13,37.5,18
2024-11-13,37.7,21
2024-11-13,34.2,10
2024-11-13,29.3,8
2024-11-13,37.5,18
2024-11-13,21.7,5
2024-11-13,24.0,0
2024-11-14,22.7,4
2024-11-14,33.3,17
2024-11-14,20.4,12
2024-11-14,25.4,5
2024-11-14,28.6,10
2024-11-14,21.7,4
2024-11-14,36.4,18
2024-11-14,37.8,20
2024-11-14,36.4,25
2024-11-14,21.0,11
2024-11-15,34.9,26
2024-11-15,35.9,15
2024-11-15,37.3,24
2024-11-15,36.2,25
2024-11-15,33.7,17
2024-11-15,33.2,22
2024-11-15,36.2,21
2024-11-15,28.7,20
2024-11-15,22.5,2
2024-11-15,20.4,15
2024-11-16,38.1,19
2024-11-16,21.1,3
2024-11-16,20.5,10
2024-11-16,23.6,21
2024-11-16,39.1,26
2024-11-16,26.6,17
2024-11-16,31.2,18
2024-11-16,35.3,34
2024-11-16,25.4,10
2024-11-16,23.9,3
2024-11-17,31.3,18
2024-11-17,32.2,23
2024-11-17,36.9,17
2024-11-17,33.7,7
2024-11-17,32.5,18
2024-11-17,20.3,5
2024-11-17,39.8,16
2024-11-17,28.6,18
2024-11-17,27.7,6
2024-11-17,31.1,16
2024-11-18,33.5,22
2024-11-18,26.1,5
2024-11-18,30.5,3
2024-11-18,23.2,15
2024-11-18,25.5,10
2024-11-18,23.2,15
2024-11-18,39.0,27
2024-11-18,23.7,4
2024-11-18,25.4,15
2024-11-18,33.7,19
2024-11-19,31.8,22
2024-11-19,28.1,14
2024-11-19,25.4,7
2024-11-19,28.0,16
2024-11-19,37.2,34
2024-11-19,20.1,0
2024-11-19,35.3,18
2024-11-19,22.1,8
2024-11-19,25.6,8
2024-11-19,32.7,25
2024-11-20,30.7,14
2024-11-20,33.6,33
2024-11-20,20.9,0
2024-11-20,32.1,18
2024-11-20,27.5,8
2024-11-20,36.0,18
2024-11-20,20.2,4
2024-11-20,32.5,15
2024-11-20,32.5,28
2024-11-20,27.1,16
2024-11-21,21.5,0
2024-11-21,37.6,20
2024-11-21,25.8,10
2024-11-21,37.0,20
2024-11-21,31.7,8
2024-11-21,24.1,12
2024-11-21,35.1,14
2024-11-21,22.2,5
2024-11-21,35.9,10
2024-11-21,29.7,7
2024-11-22,30.4,14
2024-11-22,20.9,0
2024-11-22,36.3,26
2024-11-22,33.8,12
2024-11-22,31.3,25
2024-11-22,39.6,26
2024-11-22,33.6,20
2024-11-22,21.1,4
2024-11-22,29.6,20
2024-11-22,34.4,19
2024-11-23,32.8,6
2024-11-23,31.8,19
2024-11-23,27.3,7
2024-11-23,25.4,15
2024-11-23,22.0,6
2024-11-23,22.2,13
2024-11-23,33.7,24
2024-11-23,29.9,17
2024-11-23,25.8,6
2024-11-23,24.0,6
2024-11-24,38.3,19
2024-11-24,30.8,20
2024-11-24,28.9,10
2024-11-24,20.4,0
2024-11-24,26.2,4
2024-11-24,33.9,21
2024-11-24,27.2,14
2024-11-24,31.8,24
2024-11-24,34.2,16
2024-11-24,27.2,12
2024-11-25,28.7,24
2024-11-25,36.7,26
2024-11-25,27.4,12
2024-11-25,31.5,16
2024-11-25,22.8,7
2024-11-25,23.1,9
2024-11-25,27.8,12
2024-11-25,27.0,17
2024-11-25,28.4,16
2024-11-25,29.0,16
2024-11-26,25.0,1
2024-11-26,28.9,9
2024-11-26,35.5,14
2024-11-26,27.1,8
2024-11-26,22.2,3
2024-11-26,26.9,12
2024-11-26,36.7,22
2024-11-26,29.0,6
2024-11-26,22.9,1
2024-11-26,34.0,17
2024-11-27,36.2,29
2024-11-27,39.6,23
2024-11-27,23.9,16
2024-11-27,22.4,0
2024-11-27,39.4,31
2024-11-27,30.2,12
2024-11-27,26.0,5
2024-11-27,26.1,11
2024-11-27,27.0,11
2024-11-27,22.1,2
2024-11-28,24.8,5
2024-11-28,31.8,18
2024-11-28,28.6,10
2024-11-28,26.7,4
2024-11-28,38.0,20
2024-11-28,21.5,9
2024-11-28,33.8,11
2024-11-28,22.8,6
2024-11-28,37.9,27
2024-11-28,21.3,0
2024-11-29,33.3,20
2024-11-29,26.1,7
2024-11-29,21.2,15
2024-11-29,34.3,18
2024-11-29,38.3,16
2024-11-29,26.3,4
2024-11-29,38.5,25
2024-11-29,32.7,14
2024-11-29,25.3,10
2024-11-29,35.9,22
2024-11-30,28.5,13
2024-11-30,38.5,23
2024-11-30,23.9,16
2024-11-30,20.1,6
2024-11-30,26.1,13
2024-11-30,36.5,9
2024-11-30,37.4,22
2024-11-30,21.5,6
2024-11-30,33.3,18
2024-11-30,25.7,6
2024-12-01,28.0,5
2024-12-01,29.1,15
2024-12-01,38.8,30
2024-12-01,21.8,9
2024-12-01,35.7,26
2024-12-01,31.7,11
2024-12-01,37.1,27
2024-12-01,22.8,17
2024-12-01,23.3,15
2024-12-01,32.4,7
2024-12-02,30.9,25
2024-12-02,20.6,5
2024-12-02,31.1,24
2024-12-02,23.8,0
2024-12-02,39.8,22
2024-12-02,29.2,3
2024-12-02,35.5,18
2024-12-02,31.7,19
2024-12-02,29.1,11
2024-12-02,23.3,8
2024-12-03,28.6,7
2024-12-03,35.5,17
2024-12-03,32.2,18
2024-12-03,27.2,18
2024-12-03,29.6,17
2024-12-03,38.9,25
2024-12-03,28.4,7
2024-12-03,26.3,9
2024-12-03,39.9,30
2024-12-03,33.7,18
2024-12-04,23.9,5
2024-12-04,28.6,12
2024-12-04,30.3,26
2024-12-04,21.5,4
2024-12-04,28.1,15
2024-12-04,37.9,24
2024-12-04,21.1,8
2024-12-04,21.5,3
2024-12-04,29.4,16
2024-12-04,27.5,16
2024-12-05,29.6,15
2024-12-05,31.3,21
2024-12-05,37.5,27
2024-12-05,30.2,10
2024-12-05,34.0,19
2024-12-05,26.5,11
2024-12-05,32.3,19
2024-12-05,20.6,9
2024-12-05,25.0,17
2024-12-05,23.5,15
2024-12-06,21.4,19
2024-12-06,36.0,19
2024-12-06,38.1,28
2024-12-06,22.3,10
2024-12-06,22.3,12
2024-12-06,35.5,21
2024-12-06,34.0,15
2024-12-06,34.9,18
2024-12-06,29.1,11
2024-12-06,35.5,12
2024-12-07,34.9,26
2024-12-07,20.9,0
2024-12-07,35.1,18
2024-12-07,32.2,12
2024-12-07,35.4,8
2024-12-07,28.7,19
2024-12-07,38.7,24
2024-12-07,21.3,9
2024-12-07,25.4,10
2024-12-07,31.0,27
2024-12-08,30.9,18
2024-12-08,22.4,13
2024-12-08,29.2,20
2024-12-08,29.8,6
2024-12-08,25.9,8
2024-12-08,39.9,21
2024-12-08,22.6,1
2024-12-08,29.2,18
2024-12-08,38.8,21
2024-12-08,35.4,16
2024-12-09,39.1,14
2024-12-09,29.8,25
2024-12-09,38.9,24
2024-12-09,21.3,9
2024-12-09,22.4,11
2024-12-09,21.9,9
2024-12-09,21.0,10
2024-12-09,22.7,0
2024-12-09,36.1,20
2024-12-09,38.6,23
2024-12-10,26.8,9
2024-12-10,23.8,13
2024-12-10,36.8,23
2024-12-10,30.9,12
2024-12-10,36.8,22
2024-12-10,36.1,18
2024-12-10,24.3,5
2024-12-10,34.9,22
2024-12-10,20.6,5
2024-12-10,26.2,11
2024-12-11,23.6,12
2024-12-11,21.3,14
2024-12-11,30.7,10
2024-12-11,22.9,11
2024-12-11,34.3,23
2024-12-11,21.6,7
2024-12-11,30.6,3
2024-12-11,31.1,12
2024-12-11,26.5,9
2024-12-11,33.7,21
2024-12-12,37.6,28
2024-12-12,34.8,15
2024-12-12,29.6,9
2024-12-12,24.5,12
2024-12-12,28.5,23
2024-12-12,38.5,20
2024-12-12,20.4,0
2024-12-12,26.3,14
2024-12-12,28.1,11
2024-12-12,39.8,33
2024-12-13,22.3,5
2024-12-13,32.6,17
2024-12-13,31.7,8
2024-12-13,28.6,9
2024-12-13,39.1,25
2024-12-13,35.0,25
2024-12-13,22.3,0
2024-12-13,24.3,5
2024-12-13,23.3,0
2024-12-13,35.9,18
2024-12-14,26.0,11
2024-12-14,24.8,14
2024-12-14,26.9,10
2024-12-14,27.7,9
2024-12-14,38.7,31
2024-12-14,26.8,10
2024-12-14,22.4,0
2024-12-14,32.5,20
2024-12-14,33.7,19
2024-12-14,36.8,20
2024-12-15,31.7,14
2024-12-15,35.0,19
2024-12-15,23.1,13
2024-12-15,25.9,14
2024-12-15,34.3,8
2024-12-15,28.4,0
2024-12-15,23.0,7
2024-12-15,27.1,14
2024-12-15,39.5,26
2024-12-15,29.8,19
2024-12-16,26.1,12
2024-12-16,27.8,5
2024-12-16,38.8,19
2024-12-16,33.0,22
2024-12-16,27.5,15
2024-12-16,21.1,2
2024-12-16,31.0,9
2024-12-16,24.2,14
2024-12-16,23.7,2
2024-12-16,34.5,16
2024-12-17,23.4,9
2024-12-17,34.8,15
2024-12-17,30.4,15
2024-12-17,33.2,15
2024-12-17,23.2,15
2024-12-17,29.6,31
2024-12-17,37.9,19
2024-12-17,26.8,11
2024-12-17,24.8,19
2024-12-17,39.8,31
2024-12-18,29.6,15
2024-12-18,34.7,25
2024-12-18,36.7,17
2024-12-18,26.6,15
2024-12-18,37.3,21
2024-12-18,20.6,0
2024-12-18,32.8,15
2024-12-18,30.3,14
2024-12-18,20.1,2
2024-12-18,21.5,7
2024-12-19,28.6,17
2024-12-19,24.1,3
2024-12-19,35.8,31
2024-12-19,35.6,17
2024-12-19,36.9,22
2024-12-19,22.7,15
2024-12-19,35.5,7
2024-12-19,22.7,5
2024-12-19,26.2,7
2024-12-19,35.1,13
2024-12-20,29.1,16
2024-12-20,20.9,2
2024-12-20,32.4,26
2024-12-20,22.4,7
2024-12-20,37.4,24
2024-12-20,21.5,3
2024-12-20,39.5,33
2024-12-20,33.6,12
2024-12-20,32.4,9
2024-12-20,31.3,12
2024-12-21,34.7,21
2024-12-21,26.8,10
2024-12-21,38.9,20
2024-12-21,37.7,16
2024-12-21,32.6,18
2024-12-21,27.7,5
2024-12-21,30.3,16
2024-12-21,23.2,6
2024-12-21,33.6,14
2024-12-21,35.9,18
2024-12-22,33.7,16
2024-12-22,35.3,18
2024-12-22,27.7,6
2024-12-22,20.3,5
2024-12-22,24.0,0
2024-12-22,32.7,14
2024-12-22,20.2,5
2024-12-22,39.4,23
2024-12-22,36.7,21
2024-12-22,21.1,10
2024-12-23,34.3,16
2024-12-23,23.1,0
2024-12-23,21.9,0
2024-12-23,28.0,9
2024-12-23,27.7,9
2024-12-23,30.5,14
2024-12-23,20.4,16
2024-12-23,29.9,20
2024-12-23,33.3,20
2024-12-23,21.3,10
2024-12-24,35.9,31
2024-12-24,21.2,9
2024-12-24,29.8,12
2024-12-24,27.8,17
2024-12-24,30.8,8
2024-12-24,26.5,7
2024-12-24,38.6,23
2024-12-24,28.0,2
2024-12-24,23.5,7
2024-12-24,38.8,12
2024-12-25,28.3,4
2024-12-25,32.3,28
2024-12-25,26.6,6
2024-12-25,36.8,26
2024-12-25,35.0,23
2024-12-25,27.2,8
2024-12-25,33.2,15
2024-12-25,37.7,25
2024-12-25,22.4,0
2024-12-25,37.5,24
2024-12-26,23.6,21
2024-12-26,29.0,14
2024-12-26,35.2,23
2024-12-26,35.9,28
2024-12-26,35.2,12
2024-12-26,36.8,24
2024-12-26,35.4,28
2024-12-26,20.8,14
2024-12-26,26.6,6
2024-12-26,27.1,7
2024-12-27,22.1,5
2024-12-27,33.6,21
2024-12-27,25.9,14
2024-12-27,32.6,12
2024-12-27,29.7,14
2024-12-27,22.2,11
2024-12-27,29.9,25
2024-12-27,38.2,24
2024-12-27,39.9,26
2024-12-27,30.2,14
2024-12-28,29.4,12
2024-12-28,33.7,11
2024-12-28,25.4,10
2024-12-28,30.0,10
2024-12-28,36.3,22
2024-12-28,39.2,15
2024-12-28,30.4,12
2024-12-28,38.0,36
2024-12-28,31.3,14
2024-12-28,31.8,8
2024-12-29,34.4,14
2024-12-29,32.0,20
2024-12-29,25.7,4
2024-12-29,28.6,17
2024-12-29,20.4,0
2024-12-29,25.9,7
2024-12-29,30.3,22
2024-12-29,29.1,11
2024-12-29,37.6,28
2024-12-29,33.7,14
2024-12-30,30.0,18
2024-12-30,37.5,23
2024-12-30,20.7,4
2024-12-30,24.7,12
2024-12-30,34.6,27
2024-12-30,24.2,8
2024-12-30,29.7,17
2024-12-30,25.0,4
2024-12-30,35.0,14
2024-12-30,38.5,20
2024-12-31,23.2,7
2024-12-31,22.7,12
2024-12-31,30.1,15
2024-12-31,22.9,0
2024-12-31,38.0,26
2024-12-31,23.3,1
2024-12-31,20.7,5
2024-12-31,21.0,0
2024-12-31,29.6,20
2024-12-31,25.3,13
